address,website,email,headMasterName,respName,estdYear,boardSec,boardHighSec,boardSecName,boardHighSecName,recogYearPri,recogYearUpr,recogYearSec,recogYearHsec,cwsnSchYn,cwsnSchYnDesc,shiftSchYn,shiftSchYnDesc,resiSchYn,resiSchDesc,resiSchTypeName,resiSchTypeId,schPhone,mediumOfInstrName1,mediumOfInstrName2,mediumOfInstrName3,mediumOfInstrName4,mediumOfInstrId1,mediumOfInstrId2,mediumOfInstrId3,mediumOfInstrId4,minorityYn,minorityYnDesc,anganwadiYn,anganwadiYnDesc,anganwadiStuB,anganwadiStuG,anganwadiTchTrained,cceYn,cceYnDesc,instructionalDays,noInspect,noVisitCrc,noVisitBrc,noVisitDis,smcYn,smcYnDesc,smdcYn,smdcYnDesc,approachRoadYnDesc,smdcSmcSameYnDesc,txtbkPriYnDesc,txtbkUprYnDesc,txtbkSecYnDesc,txtbkHsecYnDesc,spltrgYnDesc,suppMatRecdYnDesc,approachRoadYn,ppSecYN,ppSecDesc,schoolId,yearId,yearDesc,stateId,districtId,districtName,blockId,blockName,schoolName
PS KHANIABAD PANCHAYAT KHANIABAD ,,,ANJU DEVI,ANJU DEVI,1958,0,0,NA,NA,1958,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,2,2-No,0,0,0,0,0,2,2-No,9,NA,1-Yes,,,,,,,,1,2,2-No,2447703,11,2024-25,110,2008,KISHANGANJ,20096,TERHA GACHH,PS KHANIABAD
VILL-MIRADANGI PS-POTHIA DIST-KISHANGANJ,,,RINKI KUMARI DAS,RINKI KUMARI DAS,2007,0,0,NA,NA,2007,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,1,1-Yes,0,45,0,45,0,1,1-Yes,9,NA,1-Yes,,,,,,,,1,2,2-No,2439823,11,2024-25,110,2008,KISHANGANJ,20097,POTHIA,PS MIRADANGI
Nagarpanchyat thakurganj kishanganj,,umschengmari@gmail.com,KAMAL KUNDU,KAMAL KUNDU,1961,0,0,NA,NA,1961,2010,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,1,1-Yes,248,15,20,10,0,1,1-Yes,9,NA,1-Yes,,,,,,,,1,2,2-No,2449056,11,2024-25,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS CHENGMARI
AT-SIDPUR PO-GAMAHARIA PO-BALANAGAR,,,Md Naz Parwar,Md Naz Parwar,1965,0,0,NA,NA,1966,1966,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,18-Urdu,NA,NA,NA,18,0,0,0,2,2-No,9,NA,0,0,9,2,2-No,240,0,0,0,0,9,NA,9,NA,1-Yes,,,,,,,,1,2,2-No,2414972,11,2024-25,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADRASA TALIMUL MUSLAMIN SAIDPUR  GAMHARIA
VILL-KHANKA PO-CHHATTARGACHH DIST-KISHANGANJ,,,KAHKASHAN PARWIN,KAHKASHAN PARWIN,2007,0,0,NA,NA,,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,2,2-No,0,42,0,42,0,1,1-Yes,9,NA,1-Yes,,,,,,,,1,2,2-No,2467342,11,2024-25,110,2008,KISHANGANJ,20097,POTHIA,P.S KHANKA
AT-MIRZABAG KOCHADHAMAN ,,10082702701@GMAIL.COM,MANOD MOCHI,MANOD MOCHI,1927,0,0,NA,NA,1927,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,2,2-No,240,0,0,0,0,1,1-Yes,9,NA,1-Yes,,,,,,,,1,2,2-No,2426418,11,2024-25,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS MIRZA BAGH
AT-CHHAGLIA PO-SINGHIA PS-POTHIA DIST-KISHANGANJ,,umschhaglia@gmail.com,YASMIN BEGUM,YASMIN BEGUM,2007,0,0,NA,NA,,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,2,2-No,0,49,0,48,1,1,1-Yes,9,NA,1-Yes,,,,,,,,1,2,2-No,2429583,11,2024-25,110,2008,KISHANGANJ,20097,POTHIA,U.M.S   CHHAGALIA
BAHADURGANJ RAHMANGANJ ,,,TAHZIB AHMAD,TAHZIB AHMAD,1961,0,0,NA,NA,,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,18-Urdu,NA,NA,NA,18,0,0,0,1,1-Yes,9,NA,0,0,9,1,1-Yes,0,0,0,0,0,9,NA,9,NA,1-Yes,,,,,,,,1,2,2-No,2470259,11,2024-25,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADRASA TALIMUL QURAN BETBARI DOHAR MALANI
KHARI BASTI LODHABARI DHAWELI JHALA ,,bibikausary1486@gmail.com,Bibi Kausori Begam,Bibi Kausori Begam,2010,0,0,NA,NA,,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,19-English,18-Urdu,2-Bengali,4,19,18,2,2,2-No,2,2-No,0,0,9,2,2-No,0,0,0,0,0,2,2-No,9,NA,1-Yes,,,,,,,,1,2,2-No,2458521,11,2024-25,110,2008,KISHANGANJ,20096,TERHA GACHH,P.S KHARI BASHTI LODHABARI
"PS MOHAMMADPUR FAKIRTOLA, SURJAPUR KISHANGANJ",,,MD ZAFAR ALAM,MA ZAFAR ALAM,2006,0,0,NA,NA,2006,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,290978,4-Hindi,18-Urdu,19-English,NA,4,18,19,0,2,2-No,2,2-No,0,0,9,2,2-No,0,10,15,69,10,1,1-Yes,9,NA,1-Yes,,,,,,,,1,2,2-No,2477761,11,2024-25,110,2008,KISHANGANJ,20095,KISHANGANJ,PS MOHAMMADPUR FAKIRTOLA
"MADRASA TAZVIZUL QURWAN PAHARKATTA, PAHARKATTA, KUSIYARI",,,MD DAUD ALAM,MD DAUD ALAM,1978,0,0,NA,NA,,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,18-Urdu,NA,NA,NA,18,0,0,0,2,2-No,9,NA,0,0,9,2,2-No,0,0,0,0,0,9,NA,9,NA,1-Yes,,,,,,,,1,2,2-No,2427521,11,2024-25,110,2008,KISHANGANJ,20097,POTHIA,MADRASA TAZVIZUL QURWAN PAHARKATTA
BAAHDURGANJ RAHMANGANJ ,,,RAJESHWAR PRASAD SINGH,RAJESHWAR PRASAD SINGH,1963,0,0,NA,NA,1963,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,1,1-Yes,0,0,0,0,0,2,2-No,9,NA,1-Yes,,,,,,,,1,2,2-No,2469523,11,2024-25,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS CHHOTI JHIL JHILI
"At-Mustafaganj,Po-Tulsia,Ps-Dighalbank,Block-Dighalbank,District-Kishanganj,Bihar,855101",,pskharibasti@gmail.com,SHARFUL ALAM,SHARFUL ALAM,2006,0,0,NA,NA,2006,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,1,1-Yes,244,55,0,55,0,1,1-Yes,9,NA,1-Yes,,,,,,,,1,2,2-No,2491100,11,2024-25,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS KHARIBASTI
"AT-MOHRA IDGAH, KOCHADHAMAN",,10082704406@GMAIL.COM,Quamar Farooque,Quamar Farooque,2006,0,0,NA,NA,2006,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,2,2-No,240,0,0,0,0,1,1-Yes,9,NA,1-Yes,,,,,,,,1,2,2-No,2476352,11,2024-25,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS MOHRA PURAB TOLA
VILL-CHICHORA PO-BAIRIA -VIA -BAHADURGANJ ,,,YUMUNA PRASAD SINGH,YAMUNA PRASAD SINGH,1955,0,0,NA,NA,1955,2012,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,2,2-No,0,0,0,0,0,2,2-No,9,NA,1-Yes,,,,,,,,1,2,2-No,2455814,11,2024-25,110,2008,KISHANGANJ,20096,TERHA GACHH,UMS CHICHORA
VILL-BABHANGAON PO-CHANAMANA PS-POTHIA DIST-KISHANGANJ,,,MD ANSARUL HAQUE,MD ANSARUL HAQUE,1962,0,0,NA,NA,,1987,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,18-Urdu,NA,NA,NA,18,0,0,0,1,1-Yes,9,NA,0,0,9,2,2-No,0,0,0,0,0,9,NA,9,NA,1-Yes,,,,,,,,1,2,2-No,2493542,11,2024-25,110,2008,KISHANGANJ,20097,POTHIA,MADRASA ZAINUL-ISLAM HASIRGANJ BABHANGAON
"At-Khari Dubri,Panchayat-Dighalbank,District-Kishanganj,Bihar,855101",,pskharidubri@gmail.com,MAHENDRA PRASAD GANESH,MAHENDRA PRASAD GANESH,1973,0,0,NA,NA,1973,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,1,1-Yes,244,55,0,55,0,1,1-Yes,9,NA,1-Yes,,,,,,,,1,2,2-No,2422219,11,2024-25,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS KHARI DUBRI
AT-BOTLA BHITA PO- CHANAMANA PS-POTHIA DIST-KISHANGANJ,,,ASIT KUMAR TRIPATHI,ASIT KUMAR TRIPATHI,1981,0,0,NA,NA,1981,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,2,2-No,0,46,0,46,0,1,1-Yes,9,NA,1-Yes,,,,,,,,1,2,2-No,2450788,11,2024-25,110,2008,KISHANGANJ,20097,POTHIA,PS MOLNA PARA
AT-CHICHUABARI PO-TAIYABPUR PS-POTHIA DIST-KISHANGANJ,,umschichuabari@gmail.com,MD zafir alam,MD zafir alam,1946,0,0,NA,NA,1946,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,2,2-No,0,47,0,47,0,1,1-Yes,9,NA,1-Yes,,,,,,,,1,2,2-No,2451233,11,2024-25,110,2008,KISHANGANJ,20097,POTHIA,UMS  CHICHUA  BARI
AT-NARKALI HAT KOCHADHAMAN,,,SALMAN AZHAR,SALMAN AZHAR,1960,0,0,NA,NA,1960,1965,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,18-Urdu,NA,NA,NA,18,0,0,0,1,1-Yes,9,NA,0,0,9,1,1-Yes,235,0,0,0,0,9,NA,9,NA,1-Yes,,,,,,,,1,2,2-No,2477773,11,2024-25,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADRASA ZIAUL ULOOM NARKALIHAT
AT-KHARKHARI PO-RAIPUR PS-PAHARKATTA DIST-KISHANGANJ,,pskharkhari2007@gmail.com,BEAUTY KUMARI,BEAUTY KUMARI,2007,0,0,NA,NA,2007,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,1,1-Yes,0,33,0,33,0,1,1-Yes,9,NA,1-Yes,,,,,,,,1,2,2-No,2418366,11,2024-25,110,2008,KISHANGANJ,20097,POTHIA,PS  KHARKHARI
"VILL- MOTIHARA WEST, HALAMALA, KISHANGANJ",,,VISHNU KUMAR BOSAK,VISHNU KUMAR BOSAK,2006,0,0,NA,NA,,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,18-Urdu,19-English,NA,4,18,19,0,2,2-No,2,2-No,0,0,9,2,2-No,0,10,15,65,10,1,1-Yes,9,NA,1-Yes,,,,,,,,1,2,2-No,2486605,11,2024-25,110,2008,KISHANGANJ,20095,KISHANGANJ,PS MOTIHARA WEST
BAHADURGANJ KUMHAR TOLI ,,rajdeepsinha@gmail.com,RAJDEEP KUMAR SINHA,RAJDEEP KUMAR SINHA,1962,0,0,NA,NA,1962,2006,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,18-Urdu,19-English,NA,4,18,19,0,2,2-No,2,2-No,0,0,9,1,1-Yes,0,0,0,0,0,2,2-No,9,NA,1-Yes,,,,,,,,1,2,2-No,2437158,11,2024-25,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS CHIKABARI
BAHADURGANJ NAVIN BANSBARI ,,,MD MOJIBUR RAHMAN,MD MOJIBUR RAHMAN,1987,0,0,NA,NA,1987,1987,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,18-Urdu,19-English,4-Hindi,NA,18,19,4,0,1,1-Yes,9,NA,0,0,9,1,1-Yes,0,0,0,0,0,9,NA,9,NA,1-Yes,,,,,,,,1,2,2-No,2409779,11,2024-25,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADRASTUL BANAT MEHRUNA ABEDEEN JURAIL
at-kharsan toli singhari hat ,,,NAHID PARWEEN,NAHID PARWEEN,2007,0,0,NA,NA,2007,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,2,2-No,240,0,0,0,0,1,1-Yes,9,NA,1-Yes,,,,,,,,1,2,2-No,2479238,11,2024-25,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS KHARSANTOLI
pateshwari thakurganj kishanganj,,,SUBIR PRASAD SINGH,SUBIR PRASAD SINGH,1940,0,0,NA,NA,,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,1,1-Yes,248,20,15,45,0,1,1-Yes,9,NA,1-Yes,,,,,,,,1,2,2-No,2440330,11,2024-25,110,2008,KISHANGANJ,20098,THAKURGANJ,PS MOULANI
POST-MATIYARI DIST-KISHANGANJ ,,,ASHOK KUMAR ,ASHOK KUMAR,1962,0,0,NA,NA,,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,2,2-No,0,0,0,0,0,1,1-Yes,9,NA,1-Yes,,,,,,,,1,2,2-No,2456529,11,2024-25,110,2008,KISHANGANJ,20096,TERHA GACHH,UMS CHILHANIA
AT-NATWAPARA PO-DHANPATGANJ ,,,Nadim Akther,Nadim Akther,1987,0,0,NA,NA,2015,2015,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,18-Urdu,NA,NA,NA,18,0,0,0,2,2-No,9,NA,0,0,9,2,2-No,249,0,0,0,0,9,NA,9,NA,1-Yes,,,,,,,,1,2,2-No,2493555,11,2024-25,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADRSA AZHARUL ULOOM NATWAPARA
BAHADURGANJ KHODAGANJ KHARSEL ,,,FARHANA BEGUM,FARHANA BEGUM,2006,0,0,NA,NA,,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,1,1-Yes,0,0,0,0,0,2,2-No,9,NA,1-Yes,,,,,,,,1,2,2-No,2488904,11,2024-25,110,2008,KISHANGANJ,20100,BAHADURGANJ,P S KHARSEL
"PS/MS SANSKRIT KUCHIYABARI, MOTIHARA TALUQUA, KUCHIA BARI, KISHANGANJ",,,sunita kumari,sunita kumari,1980,0,0,NA,NA,1985,1985,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,18-Urdu,19-English,NA,4,18,19,0,2,2-No,2,2-No,0,0,9,2,2-No,0,1,2,5,1,1,1-Yes,9,NA,1-Yes,,,,,,,,1,2,2-No,2422988,11,2024-25,110,2008,KISHANGANJ,20095,KISHANGANJ,PS/MS SANSKRIT KUCHIYABARI
"UMS CHILMARI, VILL- CHILMARI, BELWA, KISHANGANJ",,,shahanshah Akbar,shahanshah Akbar,2007,0,0,NA,NA,2007,2014,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,2,2-No,0,10,10,68,10,1,1-Yes,9,NA,1-Yes,,,,,,,,1,2,2-No,2469522,11,2024-25,110,2008,KISHANGANJ,20095,KISHANGANJ,UMS CHILMARI
BAHADURGANJ MOHIUDDINPUR ,,,MD SADIQUE AKHTER,MD SADIQUI AKHTER,1962,0,0,NA,NA,1962,1962,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,18-Urdu,NA,NA,NA,18,0,0,0,1,1-Yes,9,NA,0,0,9,1,1-Yes,0,0,0,0,0,9,NA,9,NA,1-Yes,,,,,,,,1,2,2-No,2456543,11,2024-25,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADRSA DAIMUL ULOOM DALA
AT-KHATIYA TOLI PO-BISHANPUR ,,10082716201@GMAIL.COM,EHTASHAMUL HASAN,EHTASHAMUL HASAN,2007,0,0,NA,NA,2007,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,1,1-Yes,240,12,0,0,0,2,2-No,9,NA,1-Yes,,,,,,,,1,2,2-No,2455827,11,2024-25,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS KHATYATOLI
PS MUNSITOLA MAJHIYA WARD NO. 34 ,,,MD FAROOQUE ALAM,MD FAROOQUE ALAM,1989,0,0,NA,NA,1989,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,19-English,18-Urdu,14-Sanskrit,4,19,18,14,2,2-No,2,2-No,0,0,9,2,2-No,0,0,0,0,0,1,1-Yes,9,NA,2-No,,,,,,,,2,2,2-No,2453515,11,2024-25,110,2008,KISHANGANJ,20095,KISHANGANJ,PS MUNSITOLA MAJHIYA
AT-CHOPRABAKHARI PO-SONTHA ,,,PARMANAND YADAV,PARMANAND YADAV,1925,0,0,NA,NA,1925,2011,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,2,2-No,240,0,0,0,0,2,2-No,9,NA,1-Yes,,,,,,,,1,2,2-No,2422999,11,2024-25,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS CHOPRA BAKHARI
AT-QUADAMGACHI BALIA KOCHADHAMAN,,,Md Hamidur Rahman,Md Hamidur Rahman,1983,0,0,NA,NA,1987,1987,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,18-Urdu,NA,NA,NA,18,0,0,0,2,2-No,9,NA,0,0,9,2,2-No,0,0,0,0,0,9,NA,9,NA,1-Yes,,,,,,,,1,2,2-No,2493557,11,2024-25,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADRSA DAROOL ULOOM BALIA QUADAMGACHI
VILL-KHEKIBASTI PO-POTHIA DIST-KISHANGANJ,,,MANTU KHALKHO,MANTU KHALKHO,2007,0,0,NA,NA,,,,,2,2-No,1,1-Yes,3,3-Non Residential,NA,0,,4-Hindi,18-Urdu,NA,NA,4,18,0,0,2,2-No,2,2-No,0,0,9,1,1-Yes,0,44,0,44,0,1,1-Yes,9,NA,1-Yes,,,,,,,,1,2,2-No,2407192,11,2024-25,110,2008,KISHANGANJ,20097,POTHIA,PS  KHEKI BASTI
"VILL-BAIGANA, PS-BAIGANA, BLOCK-TEHRA GACHH",,maskuralam3625@gmail.com,MD MASHKUR ALAM ,MD MASHKUR ALAM,2007,0,0,NA,NA,,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,2,2-No,0,0,0,0,0,2,2-No,9,NA,1-Yes,,,,,,,,1,2,2-No,2476754,11,2024-25,110,2008,KISHANGANJ,20096,TERHA GACHH,PS MUSHARI TOLA BAJRADANGA
AT-CHOROGADDI PO-CHHATTARGACHH PS-POTHIA DIST-KISHANGANJ,,umschorogaddipothia@gmail.com,NAZERUL HAQUE,NAZERUL HAQUE,2001,0,0,NA,NA,2001,2011,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,1,1-Yes,249,48,0,47,1,1,1-Yes,9,NA,1-Yes,,,,,,,,1,2,2-No,2463831,11,2024-25,110,2008,KISHANGANJ,20097,POTHIA,UMS   CHORO GADDI BEP
AT-KALASINGHIA PO-RAIPUR PS-PAHARKATTA DIST-KISHANGANJ,,,Md Zahidur Rahman,Md Zahidur Rahman,1962,0,0,NA,NA,,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,18-Urdu,NA,NA,NA,18,0,0,0,2,2-No,9,NA,0,0,9,2,2-No,0,0,0,0,0,9,NA,9,NA,1-Yes,,,,,,,,1,2,2-No,2443965,11,2024-25,110,2008,KISHANGANJ,20097,POTHIA,MADRSA HEDAYATUL ISLAM KALA SINGHIA
AT-KHOPIYAPAR MAUJABARI KOCHADHAMAN,,10082713001@GMAIL.COM,MD SARTAZ ALAM,MD SARTAZ ALAM,2007,0,0,NA,NA,2007,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,2,2-No,240,0,0,0,0,1,1-Yes,9,NA,1-Yes,,,,,,,,1,2,2-No,2421495,11,2024-25,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS KHOPIYAPAR
at-nagari parbha dhanpatganj kochadhaman,,10082710301@gmail.com,DOLI KUMARI,DOLI KUMARI,1937,0,0,NA,NA,1937,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,2,2-No,240,0,0,0,0,2,2-No,9,NA,1-Yes,,,,,,,,1,2,2-No,2422224,11,2024-25,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS NAGRI PRABHA
AT-CHUNAMARI PO-MOUDHO VIA-SONTHA KOCHADHAMAN,,10082711301@GMAIL.COM,MAQUSOOD ALAM,MAQUSOOD ALAM,1962,0,0,NA,NA,1962,2006,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,2,2-No,0,0,0,0,0,1,1-Yes,9,NA,1-Yes,,,,,,,,1,2,2-No,2488908,11,2024-25,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS CHUNA MARI
 MADRSA IMDADIA TELIBHITTA Thakurganj,,,Md Shamim Akhtar,Md Shamim Akhtar,1987,0,0,NA,NA,,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,18-Urdu,NA,NA,NA,18,0,0,0,2,2-No,9,NA,0,0,9,2,2-No,248,0,0,0,0,9,NA,9,NA,1-Yes,,,,,,,,1,2,2-No,2504421,11,2024-25,110,2008,KISHANGANJ,20098,THAKURGANJ,MADRSA IMDADIA TELIBHITTA
patharia thakurganj kishanganj,,vsspskhousidangibep@gmail.com,NILESH KUMAR,NILESH KUMAR,2001,0,0,NA,NA,2001,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,1,1-Yes,0,0,1,2,2-No,248,10,5,40,0,1,1-Yes,9,NA,1-Yes,,,,,,,,1,2,2-No,2408964,11,2024-25,110,2008,KISHANGANJ,20098,THAKURGANJ,PS KHOUSIDANGI (BEP)
at-narkalai hat mohara ,,10082702401@gmail.com,istiyaque alam,iastiyaque alam,1982,0,0,NA,NA,1982,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,18-Urdu,NA,NA,4,18,0,0,2,2-No,2,2-No,0,0,9,2,2-No,240,30,5,20,5,2,2-No,9,NA,1-Yes,,,,,,,,1,2,2-No,2421017,11,2024-25,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS NAR KALI HAT
BAHADURGANJ KATHAL BARI ,,,SATTO LAL YADAV,SATTO LAL YADAV,2001,0,0,NA,NA,2001,2012,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,1,1-Yes,0,0,0,0,0,2,2-No,9,NA,1-Yes,,,,,,,,1,2,2-No,2410211,11,2024-25,110,2008,KISHANGANJ,20100,BAHADURGANJ,U M S CHUNIMARIDALA   (BEP)
AT-ANDHASUR PO-DOGHARIA KOCHADHAMAN,,,Md Imtiyaz Alam,Md Imtiyaz Alam,1977,0,0,NA,NA,1987,1987,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,18-Urdu,NA,NA,NA,18,0,0,0,2,2-No,9,NA,0,0,9,2,2-No,235,0,0,0,0,9,NA,9,NA,1-Yes,,,,,,,,1,2,2-No,2493556,11,2024-25,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADRSA ISLAMIA JAMEUL ULOOM ANDHASUR TOLA FULWARI
PS KHURKHURIYA BHOJPUR,,,MD AKBAR HUSSAIN ,MD AKBAR HUSSAIN,2007,0,0,NA,NA,,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,2,2-No,0,0,0,0,0,2,2-No,9,NA,1-Yes,,,,,,,,1,2,2-No,2477765,11,2024-25,110,2008,KISHANGANJ,20096,TERHA GACHH,PS KHURKHURIYA
AT-CHURAKUTTI PO-GANGHI HAT,,,JAY PRAKASH THKUR,jay prakash thakur,1977,0,0,NA,NA,1977,2012,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,2,2-No,240,0,0,0,0,2,2-No,9,NA,1-Yes,,,,,,,,1,2,2-No,2432870,11,2024-25,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS CHURA KUTTI
PS NAYATOLA BIBIGTANJ,,arunpandit197k@gmail.com,ARUN KUMAR PANDIT,ARUN KUMAR PANDIT,2007,0,0,NA,NA,,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,4-Hindi,NA,NA,NA,4,0,0,0,2,2-No,2,2-No,0,0,9,1,1-Yes,0,0,0,0,0,2,2-No,9,NA,1-Yes,,,,,,,,1,2,2-No,2443805,11,2024-25,110,2008,KISHANGANJ,20096,TERHA GACHH,P S NAYATOLA BIBIGANJ
BAHADURGAJN LOHAFARA HAT ,,mdshoaibalam@gmail.com,SHOAIB ALAM,SHOAIB ALAM,1978,0,0,NA,NA,,,,,2,2-No,2,2-No,3,3-Non Residential,NA,0,,18-Urdu,NA,NA,NA,18,0,0,0,1,1-Yes,9,NA,0,0,9,1,1-Yes,0,0,0,0,0,9,NA,9,NA,1-Yes,,,,,,,,1,2,2-No,2433627,11,2024-25,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADRSA MISBAHULULOOM WAHIDIA QUAZI TOLA BHORADAH
